address,balance,unconfirmed_balance,final_n_tx,num_txrefs,total_confirmations,avg_tx_value,total_received,total_sent,n_tx,final_balance,label,category
1B1yZPn99QHQywgVdvKofuCRXJtExtAQhL,0,0,0,0,0,0,0,0,0,0.0,1,suspicious
bc1q3pxwm0kpk6987v6g52a7cwrr5ax5xp6m574vt3,0,0,39,40,3845860,82966.5,1659330,1659330,39,0.0,1,suspicious
bc1qav8he4ph9al4n2nmawhc8hrgz6f35y39ta35kt,0,0,4,4,260954,916207.5,1831415,1831415,2,0.0,1,suspicious
1A8ifCTHCDM5vr2P8V8AU6VFSkuznLtJjR,0,0,2,2,433583,5569656.0,5569656,5569656,2,0.0,1,suspicious
19FN8x7pYohBDEAxMrDLJQWiTNLSeeLz1G,0,0,3,4,369219,510198.5,1020397,1020397,3,0.0,1,suspicious
1AYzFpFFMGGvgV9tsZjn9G8bDmiZtBjho7,0,0,28,52,5360181,4532842.615384615,111540750,111539114,21,1636.0,1,suspicious
1CQkhrH3dpuPDpAuzefaANsSnuFnMkAG9x,0,0,0,0,0,0,0,0,0,0.0,1,suspicious
16gPWAZZZv8padgiGPXYFqGZXmB3cGaBDo,0,0,0,0,0,0,0,0,0,0.0,1,suspicious
1DfnXru2Gn8WKGGehGcdB5aifiztS35PgD,0,0,4,6,492519,2828181.0,8484543,0,3,8484543.0,1,suspicious
bc1q8kqtakeph80aqfxjnhqqw6lmmlylm3ryjge7sa,0,0,77,80,5557367,335400.675,1954291,1954291,18,0.0,1,suspicious
39ygQdCLcEtzmMdoC6hh3fyhfbnB2AHFda,0,0,2,2,791041,50228454.0,50228454,50228454,2,0.0,1,suspicious
bc1q4vuyl8g7gtx2l3rrjxqpac3qxpnfku9gv07ulm,1291526,0,84,152,12976177,294385.69736842107,20518753,20496230,67,22523.0,1,suspicious
1BffjFvG1TyXv9FP9aQxJJPpzKK2E86dVs,0,0,2,2,434473,7695285.0,7695285,7695285,2,0.0,1,suspicious
1DQvE8JPFwEubMYNSrnCvoe5XgeA3Qj2B4,0,0,4,4,936970,15711773.5,31423547,31423547,4,0.0,1,suspicious
18obsXTX2sg5eUzJG7GP4MDG49idkfkEet,0,0,0,0,0,0,0,0,0,0.0,1,suspicious
1kjV2TuE5bLtMgN4BSxqFHBa3MAyu7P4s,0,0,2,2,185257,702000.0,702000,702000,2,0.0,1,suspicious
bc1q8esqscypseupudhx7zlur3kyhftaf7m4cn28pd,0,0,2,2,184928,47621.0,47621,47621,2,0.0,1,suspicious
bc1qcj54plx8gl3u9mueh9lyackmtzyvu4vmyv3myk,0,0,364,200,21992788,248667.46,57516601,57516601,360,0.0,1,suspicious
bc1qyym82qsnu7s0pdnavynhgf03f8qqc3wn7j2yay,0,0,0,0,0,0,0,0,0,0.0,1,suspicious
bc1q6wfxw59zpqt3ey52ujl3vwz5lyxg5c9985c65z,0,0,0,0,0,0,0,0,0,0.0,1,suspicious
1AEP5rgM4o4hGxDDZYYwTABGvkUDCGg5dY,0,0,84,86,15276192,1076903.1860465116,46306837,46306837,84,0.0,1,suspicious
3LzRHxgDY3UFrmybHddNhkTYetRQ3t4prU,0,0,55,56,5955141,904440.6071428572,25324337,21815402,48,3508935.0,1,suspicious
bc1qa7jfmhvse7sghwg40faxm2cfwjs7y7ecrgf8lw,0,0,354,200,28999230,688389.58,93465313,93465313,354,0.0,1,suspicious
1Bx2ds8Pj8VRiUUXowAaRNyspVWvuXec3i,0,0,0,0,0,0,0,0,0,0.0,1,suspicious
156j7MZZQJvKWZjWLDi8eMoqZtyZXiQgP4,0,0,14,14,1377316,1459678.857142857,10217752,10217752,14,0.0,1,suspicious
1Df5NiaZmTSJZHcRpW3c5FMKMGixqZKrbg,0,0,6,10,870899,3717001.8,18585009,18585009,6,0.0,1,suspicious
16eLwgotH4j32LWESD77j8J8gYgTkoRSBU,0,0,9,16,1446288,4792734.875,38341879,38341879,9,0.0,1,suspicious
bc1qz57y83998qk7ch55ajxt0h3p6jgmnhpq6k98e6,0,0,8,14,1281198,2182512.714285714,15277589,15277589,8,0.0,1,suspicious
bc1qppej2zx7850zxr5usqah8zqy93uqg2s054seu3,0,0,152,176,14982541,368434.45454545453,30954232,30954232,142,0.0,1,suspicious
bc1q83asr0382cd34zx7ch9dgwfww9mqmk6xpfl9xv,0,0,7,8,693086,351887.25,1407549,1407549,7,0.0,1,suspicious
1QByPCxoHANMmuGRLiCFNm9etw87pVE5qS,0,0,2,2,186892,76267300.0,76267300,76267300,2,0.0,1,suspicious
3D3gANGbg2HRQDx9YQ952kpVtApGGAHnzA,0,0,30,34,2587153,169361.82352941178,360204,360204,7,0.0,1,suspicious
bc1q2a87qchctj5vkht2efkvla32u5ej5cjfz0epuk,0,0,3,4,381874,72687226.5,145374453,145374453,3,0.0,1,suspicious
3NUajc6YPVPkAPFx9zX9eGYoSu7e5TtAtc,0,0,15,46,4746204,629487.5217391305,14319733,14319733,13,0.0,1,suspicious
1BAKMqyGSRpktkM8Ykb5EP1tyJRATcr4FC,0,0,2,2,184648,1085413.0,1085413,1085413,2,0.0,1,suspicious
3LXBYMhcwr1P2ZpfvNB6MNwgwMnUZZxQXQ,0,0,80,80,5146282,882296.55,4727228,4293015,15,434213.0,1,suspicious
1ACdidzqCCfBYJ3ZBdoXFg5h64vEMyToTh,0,0,186,190,19099371,759697.4,69120143,69120143,172,0.0,1,suspicious
3Jkj282we4hFVsf16ccQgetqXskwPj1kwE,0,0,48,48,5818437,582300.2916666666,13975207,13718889,46,256318.0,1,suspicious
bc1q7fxld62mcyp3pqedj86kjhqay4w5cmcakt5xve,0,0,7,12,1070673,149583.0,897498,897498,7,0.0,1,suspicious
3DhGLRkusBsxxtVNH4LfUqD9y5vnXwDQX8,0,0,10,10,703507,112558.6,562793,143115,6,419678.0,1,suspicious
3Q6TBe8TkgqXRBexYiV9pSJqGT3gR1yKqq,394757,0,458,200,6292148,139775.625,303671450,277978018,253,25693432.0,1,suspicious
bc1q99y9le2watvswgn2g5se55hy4dnrg5z74nlv50,0,0,109,132,17859738,439700.2878787879,23296413,23296413,63,0.0,1,suspicious
1HHqjAQBtca9Lp3MN1F38XBzycPSKazxB5,0,0,82,84,7366136,322812.61904761905,12936908,12936908,70,0.0,1,suspicious
1Ez9bCXMG9Hw5cet97Dsxg3UxNivB7zMXC,0,0,92,94,10961183,562647.914893617,26281666,26281666,90,0.0,1,suspicious
37zXszbD3omovKv7z2Ws752RFneKtbYZam,0,0,676,200,15684721,2170866.59,2343069674,2343019336,673,50338.0,1,suspicious
13JpKDLmsBEndojAyXcZL3ocDDfc3fy99a,0,0,21,36,3401604,3113535.611111111,56043641,56043641,21,0.0,1,suspicious
1GHqDxyCTxtZQAepRFeYfxpdmwCoRoWG1i,0,0,33,34,2809936,85890.11764705883,1104771,1104771,27,0.0,1,suspicious
bc1qd9qvj9r6enys2re6y4jg6eerv095fz77a44qrf,0,0,144,166,12586296,370757.6385542169,18412276,18412276,81,0.0,1,suspicious
bc1q66rk0l50cwzmthu6uluav25x9xfus2t6gr2cdx,0,0,2,2,169756,33666.0,33666,33666,2,0.0,1,suspicious
bc1q9p3te2xaffazeak80ljrvja9qpr4hluyg2cfak,0,0,0,0,0,0,0,0,0,0.0,1,suspicious
1KTw37YCG6UX2pZgT3ES1mAt4kZjhPTBxe,0,0,87,90,6441005,240496.51111111112,1089931,1089931,13,0.0,1,suspicious
1HxuvkUbvAvyVAm1uZp1qKtiBmjeSFNrVR,0,0,150,152,16630239,851384.0394736842,64705187,64698012,149,7175.0,1,suspicious
1BJzL211A6Qkgv53AGWvk6tnKnQMzFEvfX,0,0,49,50,4453895,157048.64,3316011,3316011,43,0.0,1,suspicious
bc1qv8480552kdvnemyjp8rjxtzn34lq0qeyaw2fp5,9462,0,78,123,5337860,394044.60162601626,8703855,8703855,24,0.0,1,suspicious
bc1q5lfs8qjusmkfxwmyvt9etua4pt0q8vadvr5jz7,0,0,198,205,17929343,194852.48780487804,28654963,26401448,183,2253515.0,1,suspicious
36gKLnAEmBdcaZvKoAhYBLmwTPF8KPvRm8,35687384,0,6610,209,4132894,68324.39234449761,856135007,243647267,4227,612487740.0,1,suspicious
1KJH78jPPKqxxy5vp62AqyHAzamm26Mpxk,0,0,2,2,210502,9816.0,9816,9816,2,0.0,1,suspicious
1HXR15iNBJxpWC2T4uz7sJgiNzRvEYaxVH,0,0,24,30,2850846,7077774.533333333,106166618,106166618,24,0.0,1,suspicious
bc1qlctpdw3qkjewu6sk24dh27zncj0dt7nk9ejm7p,0,0,2,2,173575,133891.0,133891,133891,2,0.0,1,suspicious
13f4a6yPkH89Zzs8q5pnm1FXCzwguVWWtD,543970,0,418,200,3695764,165425.7,28660832,20863286,82,7797546.0,1,suspicious
bc1qng9mkgfmhtqgl04sdhdet7guyz63z88pqe64v4,0,0,0,0,0,0,0,0,0,0.0,1,suspicious
14aMPT4UftSyDeh3qcNUMHuR3K9MhBfyKE,0,0,9,12,1090971,320286.5,1921719,1921719,9,0.0,1,suspicious
1Gqw7M4C7Hq91qspdTCa9DTRNFrtC3pTSS,0,0,16,16,1466035,1514948.375,11543196,11543196,12,0.0,1,suspicious
bc1qkel4fn8lgndesfna88gt8r25kgg082z4f85mps,0,0,2,2,184647,66180000.0,66180000,66180000,2,0.0,1,suspicious
1PetZQoZfsKgJu1TvUSTVGAk9xcdvjyA1X,0,0,2,2,176593,5923104.0,5923104,5923104,2,0.0,1,suspicious
bc1qscq7amtghe0zuv87p6pmghad8nlye6lhu0sv0u,0,0,11,12,1133544,415469677.5,2492818065,2492818065,11,0.0,1,suspicious
bc1qkjmsrp70f00p93vdc2sy7qwr73my5zju62ahmm,0,0,20,34,3196523,467176104.11764705,7941993770,7941993770,20,0.0,1,suspicious
bc1qm63xry3qjxuwyrt4pqxrvvdpmht2xfqag60xce,0,0,2,2,162871,200000000.0,200000000,0,1,200000000.0,1,suspicious
1Ce1nAwer1vwBLNXGipYQ8creuRZbhUyW,0,0,0,0,0,0,0,0,0,0.0,1,suspicious
1LXrAyKtadQEpKvyYsVysqvL9k25okjrk6,0,0,5,8,655535,93603.75,374415,339506,4,34909.0,1,suspicious
bc1qfj70a3xc24qpf0fnennxhv53hfu6mu6j5kkllz,0,0,138,176,21250145,573100.3522727273,50432831,50432831,138,0.0,1,suspicious
bc1q6he4t266ums09pxfe04rmn2whkt38h94wqafsn,0,0,354,200,19890729,1261586.87,300337614,300337614,354,0.0,1,suspicious
bc1q7wk6arwa5sg4k4ce7ettmrr6ajkapw4xa3jegr,0,0,0,0,0,0,0,0,0,0.0,1,suspicious
1BTCBw66r5NeACynmghP2E17K3WrHZNz32,0,0,0,0,0,0,0,0,0,0.0,1,suspicious
bc1qvh3t62d2cx936g2uzv2r620l2trxaygaflp5s6,0,0,0,0,0,0,0,0,0,0.0,1,suspicious
bc1qtlkjrjmg872lu5l06egkh2xvmg33n6uua45gqy,0,0,2,2,184068,492405.0,492405,492405,2,0.0,1,suspicious
bc1q5xq5xyecgxr8j3872a6w2ashl49l0szs0m4z2n,0,0,109,200,21567127,391028.035,41482985,41469074,108,13911.0,1,suspicious
bc1qg63dmd28mes96wzhua03a92ytvgh844a4la96j,0,0,0,0,0,0,0,0,0,0.0,1,suspicious
3GvMkJcUCyYNJgcT54n1u63jDz2zaFRFmD,0,0,168,200,17088319,86576.09,11700954,11700954,168,0.0,1,suspicious
13L47QQiwAjgv8rFky28mr2JUyewx2dEch,0,0,0,0,0,0,0,0,0,0.0,1,suspicious
1Pg24ty78etsG23AqqbwkJUxANNNxhc96W,0,0,16,22,1922950,1862990.7272727273,18454169,18454169,14,0.0,1,suspicious
1BTCgpjUHiFK95tetzFDuMHPTPfytawphP,0,0,0,0,0,0,0,0,0,0.0,1,suspicious
3GWsWJDhSxQxziDv7YxdasEedKYYznh3Gp,0,0,10,14,1334107,4265258.857142857,29856812,29856812,10,0.0,1,suspicious
3GsUZ7tQuCWfEyCuBTUNuzetW3kimd2tfE,0,0,22,22,1600734,124858.18181818182,1373440,219553,13,1153887.0,1,suspicious
bc1q27lav9shvpp6j89qrje2umw4gq2vcfznt4f4er,0,0,61,70,6341554,337516.65714285715,11813083,11813083,61,0.0,1,suspicious
bc1qxvusrgxdzf6qn4dm8pvwmlxpm5nznwl86zdfrr,767,0,23,43,3937591,2559115.7441860465,54595114,54583456,15,11658.0,1,suspicious
bc1q7rsjn5a7wkk4eh2sjszngsxaeqsc84jqucfly8,7469,0,47,93,13852275,5084061.860215054,236412611,236405142,47,7469.0,1,suspicious
bc1qhfckw0c6xx5lt86hns00v5uxnvjtdcl5exr8va,5515,0,4,6,965543,425397.8333333333,1278951,1273436,4,5515.0,1,suspicious
bc1q2942gzndvkt4t55fxyjazk83wjwvm5y42kvg2z,21046,0,63,120,20049394,3162356.816666667,189751932,189730886,63,21046.0,1,suspicious
bc1q8u78trj4jr6r79l3ezzxjp0xvesdsk0crgad3z,0,0,107,124,12386375,551623.2258064516,34041952,34041952,105,0.0,1,suspicious
bc1qsy8dkc8g29wggugy94x60hhmqzjx525eeaw55j,0,0,8,10,737352,391870.8,1945025,1945025,6,0.0,1,suspicious
bc1qx5r4emmsxly02jh8mekyy6kdgzg7vy84g7scgd,0,0,0,0,0,0,0,0,0,0.0,1,suspicious
bc1qkufz6fq2a6kcu069tp9etqmfv8duurewfteu8j,0,0,89,142,11518475,925865.338028169,63512466,63512466,51,0.0,1,suspicious
bc1qprrywdfhmghw5gxyefqvp705j7gsazg5h8vh0d,10253,0,42,80,9019692,166967.5875,6683830,6673577,42,10253.0,1,suspicious
1LWUTic1Fk6TRADqEPcF3pjFqhsYJsquvA,0,0,36,36,4202859,227763.44444444444,4099742,4099742,36,0.0,1,suspicious
bc1qxfq2mz37chnf9he9t8mht7jpxjgh0ry5lhefja,0,0,3,4,539432,2140500.0,4281000,4281000,3,0.0,1,suspicious
12u7R1VWouJix3XGbpEr95HjLeB6hEfnXB,0,0,434,200,15485616,396471.23,102295930,102295930,361,0.0,1,suspicious
1728kG7xNcDy2wzYJWLGaakcfeqQc1Wb92,0,0,1828,200,18493909,1194447.19,926057837,925822956,1817,234881.0,1,suspicious
bc1qrwx6gq4hrzapv24nr9990jqphktlah0rvwupjj,0,0,0,0,0,0,0,0,0,0.0,1,suspicious
1H5ppfTXSmvuJFXFHrk7vmVVQ882WRSf4A,0,0,4,4,766355,1684.5,3369,3369,4,0.0,1,suspicious
bc1q9tk2nd520y06asp8k2pu5tszzwjy4uf524xesj,0,0,34,62,5901425,357360.70967741933,11078182,11078182,34,0.0,1,suspicious
36oWgXewq2WsuL93CqSMrn9N1tQ5h7zxej,231621,0,76,76,4153237,274317.0394736842,5835511,1842758,22,3992753.0,1,suspicious
bc1qs9pt02tttk25zh7npzuyquygahn22epq7dc4p7,0,0,0,0,0,0,0,0,0,0.0,1,suspicious
bc1qtwgnrzwl73ycu52lznmd9940qdk9kr6pq0ymk9,0,0,0,0,0,0,0,0,0,0.0,1,suspicious
bc1qt8jayvzqnrhtqfhnnseh9uddfmmp9u9qhal4n9,0,0,4,4,174566,247489.5,0,0,0,0.0,1,suspicious
bc1q8y5trk09qzgsgqfej5lwxjrp5d8gh4v38lt9f6,0,0,435,205,23895379,241479.42926829268,31537814,31537814,415,0.0,1,suspicious
3DTDP9CwrfdPYiPcpiTYatuM3KC8Pf6vTw,0,0,212,200,16938688,1142791.585,111157458,109636819,174,1520639.0,1,suspicious
bc1q8q5ngwc5pyfgn5vu5zhpdcwqwcqr7ral2hgxfy,970,0,24,31,2034495,401997.8064516129,4620344,4617477,14,2867.0,1,suspicious
bc1q4dc2p4r99xt93yrzfgpehzf4rdu3d9l5uqjheu,0,0,0,0,0,0,0,0,0,0.0,1,suspicious
1Mo73pEdA2B7xHefJa8j15cLZXMV9WbubW,0,0,0,0,0,0,0,0,0,0.0,1,suspicious
1BkrCv26hrNBoGoFQ1bCQ7XxpcW5H7evCB,0,0,4,6,527874,5128700.0,15386100,15386100,4,0.0,1,suspicious
1TLm6LphGQrZDVPV1HZKy5CSog2VuBWnG,0,0,2,2,160448,5064000.0,5064000,0,1,5064000.0,1,suspicious
1HhQKr9U941iE1YPXAiU3A4mNPYSHbvjwE,0,0,713,200,1381915,111746.93,22426982,22426982,246,0.0,1,suspicious
bc1q79es0nzuqxwm36lfm2k570v7h4pmlakjyu6fpj,0,0,8,10,977302,136558.6,682793,682793,8,0.0,1,suspicious
bc1qjng3d5vu3e4kt58wg8l3au8zeqj453g0mptftz,0,0,75,86,7514838,452727.74418604653,18543024,18543024,66,0.0,1,suspicious
3JFornu1S7HtpD5bu71pU2SAANzzdxQraU,0,0,0,0,0,0,0,0,0,0.0,1,suspicious
18YGaNGctTX1LmasKFtFnKMN1fBzJbVMwd,0,0,64,66,6416057,1066795.2727272727,33732282,33732282,58,0.0,1,suspicious
bc1qhljkkuu68g6kv22hgu87fnyedpvnu0ltprpy4w,0,0,2,2,182792,1510146.0,1510146,1510146,2,0.0,1,suspicious
bc1qgqflnl9zctg6pcrh9ygrsls87dfy7skqk9tuh5,109243,0,2,2,181999,54621.5,109243,0,2,109243.0,1,suspicious
bc1qy5s7xm7sazy3qd4u75j475ysp5a7kh0ndf6nvn,0,0,5,6,1289637,18323812.666666668,54971438,54971438,5,0.0,1,suspicious
1Njx4fq7sDYudr15qpdwRhgECXere3jxbn,0,0,0,0,0,0,0,0,0,0.0,1,suspicious
bc1qr03yvc93my489srs7z0wrjxs0kc2tfx4qqecvy,0,0,2,2,168884,133991.0,133991,133991,2,0.0,1,suspicious
bc1q0jrwcxxzfjedeueuprcde4d90zhvxej39kalqw,0,0,0,0,0,0,0,0,0,0.0,1,suspicious
bc1qrjl3wgjuw8q7sx0hv6ws6wgummws8tqxgs5dug,67069,0,22,37,3295928,26257371.7027027,485794911,485727842,22,67069.0,1,suspicious
1K14EkWJPA8x5YWvoAte3c6XHasKu1c33o,10300,0,1,1,90862,10300.0,10300,0,1,10300.0,1,suspicious
1DXGzTNux7SetrP5Q51osUqD9yuWp4eEFr,0,0,381,200,15583037,228235.02,45968434,45968434,331,0.0,1,suspicious
18iE4TYPLJZ7Da3SimTSoECkRiBtUJWUuc,0,0,177,180,17418912,944037.3222222222,34847211,34847211,173,0.0,1,suspicious
1PKZNv32rKL1yjK9c4rHCDXWEqxRBHMPhr,0,0,0,0,0,0,0,0,0,0.0,1,suspicious
bc1qn4lyudq669j08gfenp83zne24eqg0shr9jhtnx,0,0,51,94,8439222,938460.1489361703,44107627,44107627,51,0.0,1,suspicious
151stuzLGRwWHbUZQ5YiEregTkeUvMJ5kf,0,0,26,26,2276675,1522996.6923076923,19798957,19798957,26,0.0,1,suspicious
bc1qeza83ycxdgjzeuc6f7zdhfc668fx48q2rav5c5,0,0,4,6,1286206,6523000.0,19569000,19569000,4,0.0,1,suspicious
bc1qhzs4l3uvlntujca6sgk7ya7a5gvc99378vlsxt,0,0,5,6,1283604,12807666.666666666,38423000,38423000,5,0.0,1,suspicious
bc1q0nn5cuflcm4y2scgc8s7ewtt593jpnsvhq7fma,0,0,49,52,10082583,8802952.038461538,228876753,228876753,49,0.0,1,suspicious
3K84gjMx1t6y5HHH5zv21HK4YJYkRvdnTh,0,0,2,2,172651,1845820.0,1845820,1845820,2,0.0,1,suspicious
bc1qdl75u7qpgfnsqfayydtqfq8g5japjk6fave4my,0,0,7,8,726251,249529.0,998116,998116,7,0.0,1,suspicious
1AABBzvMPU7vz9YonLVs9kqYetJtDV8d6n,0,0,0,0,0,0,0,0,0,0.0,1,suspicious
1QDgvdFPUvUdUMXYMm6eZg55cicyfYrmGs,0,0,0,0,0,0,0,0,0,0.0,1,suspicious
bc1q7k9uvg4dlycd8vcc86qyky94pkdz8dek25057x,4365,0,31,59,5833918,63054.457627118645,1862289,1857924,31,4365.0,1,suspicious
1N3iWiAq2kj3RVZwZ5ydZjin3jf1f9qvnM,0,0,319,200,23251564,781259.93,124769153,124769153,319,0.0,1,suspicious
bc1qnpmkx704fcugzuc727axz9dqqnjf904fz2qq8n,0,0,5,8,704103,1719619.25,6878477,6878477,5,0.0,1,suspicious
142aw3TCcmfRAJVVRbHia6NtpwwFzkzn6c,0,0,16,16,1477926,5289655.125,42317241,42317241,16,0.0,1,suspicious
bc1qa7s0gqxyn3922tr4fxcpv7s0n6q7muy29tvc8f,1000,0,4,5,403308,1151175.2,2877438,2877438,3,0.0,1,suspicious
3L1twVj75DpGPzXqfjEeqq17RyFzL5KizA,0,0,151,166,17550761,5890087.108433735,488877230,488877230,151,0.0,1,suspicious
bc1qnjpmnl28j0k89eqn5vtq5rx2vtfw2xl8pnz9hz,0,0,28,30,2930991,3883503.7333333334,58252556,58252556,28,0.0,1,suspicious
bc1q6a6wtuhr7laa4v80zzysw6wc9mp7757acluefu,0,0,19,36,3244845,13558419.722222222,244051555,244051555,19,0.0,1,suspicious
1NVxBXEWZD3ZZxKw88tmQXxQ9jyZfELt9H,0,0,0,0,0,0,0,0,0,0.0,1,suspicious
bc1q4r7xzv2rpa2jvupler3hn75cfjp26hhevy6743,0,0,0,0,0,0,0,0,0,0.0,1,suspicious
3D6K521AMLkXVhxeEnE4zrtXCPwX2J8yQN,0,0,78,80,8286802,378887.6,14763790,14763790,68,0.0,1,suspicious
bc1qxpwy0cmt7d8r04jmqgfjdsskme099sasqj9dyg,0,0,2,2,179886,1010000.0,1010000,1010000,2,0.0,1,suspicious
1CRdFBFuhY2SQpk2LDihHbC6VWvx4bVohG,0,0,3,4,317168,1901962.5,3803925,0,2,3803925.0,1,suspicious
bc1q0f6ldfghqudrg0ppytcetz6rf57nty5q8hlkmt,0,0,38,44,4319813,322245.5,6200401,6200401,31,0.0,1,suspicious
1AZ3EC5P3Xr5ZRXgLSH1xYEpWk9PX2mCWr,0,0,4,6,480780,2411692.6666666665,7235078,0,3,7235078.0,1,suspicious
3H1V96gxVmVr9ud86mBtaBVfp5Ha4xJbCm,0,0,27,28,2849674,1304239.2142857143,18259349,18259349,27,0.0,1,suspicious
bc1q5tqzh3ll5456l55f94j7kykm0nusxtts74qvt3,0,0,11,14,1316978,376010.0,2632070,2632070,11,0.0,1,suspicious
1GCzsv5v4wQEiYpLfRHzts222zzMNnXdzT,0,0,0,0,0,0,0,0,0,0.0,1,suspicious
bc1qttftw66nqwjl3qtqakhxh90jecqvpjlytxmsvw,0,0,65,66,7018211,1174109.7272727273,38745621,38745621,65,0.0,1,suspicious
bc1qewzanechef65fzmze3leg7uevg2setxfmta6x6,0,0,4,6,544490,155522.0,466566,466566,4,0.0,1,suspicious
bc1q5h9f4hg6jdngp6urpjtkyd3knlxxkk29vxjh7f,0,0,12,22,2004574,8376800.545454546,92144806,92144806,12,0.0,1,suspicious
16WLk4TDtTb11qTu3LJw3Fun2T48sH41EG,0,0,0,0,0,0,0,0,0,0.0,1,suspicious
13urA6tRLobXJDZ3Q5As3XHQVPoUYQrywA,0,0,2,2,180725,109273.0,109273,109273,2,0.0,1,suspicious
3GUNiuKWEP51rKJbvA8LtCi8VPxtxoHDzh,0,0,22,22,1950049,134229.0,1476519,1476519,22,0.0,1,suspicious
1Hgr5syVjjDW3EkXbqUVa8x2nA3A48V2PX,0,0,0,0,0,0,0,0,0,0.0,1,suspicious
bc1q2aulp8tfmc0f708hrpa5zt65q7lxn6vc2f3sxk,0,0,4,4,369026,141228500.0,282457000,282457000,4,0.0,1,suspicious
13dKN8PJyFgvp8qgxVP3ixXsFeA8VGDjEH,0,0,4,4,360659,54702929.0,109405858,109405858,4,0.0,1,suspicious
3CeRskjSr1LSTQcFTVQfaBGpyBvadZ2JMg,0,0,29,30,2476996,106722500.0,1323400000,1323400000,17,0.0,1,suspicious
139ifDp6MKWisawkvpm6kaT41f8QaVeZNQ,0,0,240,200,19438909,474348.74,63397219,63397219,208,0.0,1,suspicious
1HbJxyHEKTKVzgp9rb7r7KVZLBoUp6qErH,0,0,0,0,0,0,0,0,0,0.0,1,suspicious
1gsF2jBM5AxQnSxbAAK3yoMuauSzVLqPA,0,0,62,62,5630749,306278.3548387097,9494629,9494629,62,0.0,1,suspicious
3GtEotzmUgckigWkRWnDcMpgbYFcEfrLyC,0,0,20,20,1417770,492210.2,4922102,1458447,11,3463655.0,1,suspicious
bc1qwxgsgjk26ds4wuns59mttn944eqxc4y85am43f,0,0,4,6,532247,340521.6666666667,1021565,1021565,4,0.0,1,suspicious
1Ku1exc4CQ9wUG1Q53LurkmG9v28TgzEWt,0,0,9,16,1843033,2939512.25,23516098,23516098,9,0.0,1,suspicious
bc1qnr9jvt5ay84ghzrh65ap99pl25p9gg83m27ts2,0,0,5,6,797845,2178841.0,6536523,6536523,5,0.0,1,suspicious
1Eja9giULcB4uM9mj8D2TZ4rA6XjTakLKS,0,0,59,64,5053593,252298.90625,5883019,5883019,49,0.0,1,suspicious
1BigqYA1NgdWTRxrnxw6wUCarUXT5fFwWB,0,0,9,10,911275,20948089.8,104740449,104740449,9,0.0,1,suspicious
bc1qwlekfxqlf6j0pfnaw2p6hjpkkukyepnl7te2zd,0,0,0,0,0,0,0,0,0,0.0,1,suspicious
13oytvPZKSFW3wqh7QyoSgVCh85WfnGTZo,0,0,3,4,370865,4802381.5,9604763,9604763,3,0.0,1,suspicious
bc1quv8u3pxmctlx5ypwak8ksqasnxqj3tkjqf8vr0,0,0,2,2,182601,132375.0,132375,132375,2,0.0,1,suspicious
bc1qznzauplzqvwk90v4u3e3w2pglfz3n9q49u76e5,0,0,0,0,0,0,0,0,0,0.0,1,suspicious
bc1q4w20hprvmfmrhm9auuyef9mvp3nprm3nh7jknc,0,0,20,38,3449967,189609.52631578947,3602581,3602581,20,0.0,1,suspicious
bc1q6fjn8j79tql6jz9sqa4rhd7jsrzl3wewu4tjtm,0,0,6,6,468448,1186581.0,2415529,2415529,4,0.0,1,suspicious
bc1qts40kcdxzvy09lnythfv0xaky0mecy944azlqg,546,0,141,149,11379645,1163585.422818792,64848914,64848914,77,0.0,1,suspicious
3Kj2kL6fjg8NDSBoUm8bVZgdSKPe9KhqZ7,0,0,74,84,7567701,1797807.3095238095,75507907,75507907,74,0.0,1,suspicious
bc1qg5t0smcddr4kut7en98hmhn3h0akj76elxeljg,0,0,2,2,161741,178037.0,178037,0,1,178037.0,1,suspicious
1PjbEJYFLSX2AkvYNSVEe2puLpyAo19A4g,0,0,0,0,0,0,0,0,0,0.0,1,suspicious
1HTJQSPXG1Hq6Gv7yUiXxs8ZAKJmHw7iUg,0,0,3,4,324239,5346911.5,10693823,0,2,10693823.0,1,suspicious
171D3kWKZG5QpEg5xP54JLU5WLbMgXdudb,0,0,354,200,9677366,246810.01,37656311,37656311,177,0.0,1,suspicious
1KKa2UfGEnjxttAabPz2MY9Pp7xnwGT4Za,0,0,0,0,0,0,0,0,0,0.0,1,suspicious
1DCJCDc4Pu4DJSpqZKG48nAw51x2ZU5WcF,0,0,5,6,547636,17098890.666666668,51296672,51296672,5,0.0,1,suspicious
1FNeNb9yMH4hjM9kbXrWAxjFn6h7p1JPAx,0,0,8,14,1260735,833459.0,5834213,5834213,8,0.0,1,suspicious
1ERYyWBmzw48pAsG4jZdEEGCMbmKHrx1Kd,0,0,42,42,3984913,910873.0952380953,18912335,18912335,40,0.0,1,suspicious
12ockk8LRBy7PQzHrWeiA4qC6EKmyF6jB4,0,0,2,2,181933,41281672.0,41281672,41281672,2,0.0,1,suspicious
bc1qa4y8nfwu3vq7j9kyleacp76p2rwyzx4afrakk6,0,0,16,26,2334665,308367603.84615386,4008778850,4008778850,16,0.0,1,suspicious
1HfBugY2f8WYviaHzAs7BtW4BmGh49L915,0,0,12,14,1269351,478458.0,3349206,3349206,12,0.0,1,suspicious
